"UniqueID","Probability1"
6630,0.00140000220923012
6629,0.0252078090411614
6603,0.00662002184556589
6602,0.00570000257189031
6600,0.377597380880002
6601,0.202175711238156
6604,0.0442822086841903
6597,0.0232124902003953
6593,0.0197748452086677
6598,0.0104916507001126
6594,0.0241652233492597
6596,0.0245566648868013
6599,0.00338792285496724
6595,0.0305451846777883
6592,0.0176988534401129
6588,0.0082150429335495
6590,0.164001434480847
6589,0.00170000113816158
6587,0.400466595161281
6591,0.856965666063192
6586,0.191868011935888
6581,0.727761744024546
6585,0.0046953788301029
6582,0.016760478770068
6584,0.240490062984868
6583,0.00955841955397391
6579,0.0489470113181435
6580,0.0193394517419726
6573,0.677305583832432
6576,0.494637231892083
6578,0.0108359949375393
6572,0.767602034376848
6577,0.00272157622226057
6575,0.0360603680580458
6574,0.752913726145733
6570,0.0323585722381475
6571,0.0941242771668615
6568,0.801609279567994
6563,0.00444644110855474
6564,0.0560917272610047
6565,0.00898678394712088
6569,0.69998865760865
6566,0.118277843823737
6567,0.242649769837872
6562,0.0237482349525241
6553,0.128088319278617
6556,0.0293107921359364
6554,0.0766495148117068
6559,0.0176830896728374
6555,0.653355057205469
6561,0.23229350824972
6558,0.570259961138171
6557,0.00240950516359137
6560,0.712207624314652
6546,0.0207268624650037
6551,0.333294192106546
6548,0.843371284697125
6547,0.00638936563843742
6552,0.0325262828107281
6550,0.345847637570534
6545,0.0256231136055908
6549,0.792004194223516
6544,0.892802826906667
6543,0.00874260238751743
6542,0.0228927150237253
6540,0.0328641427292671
6541,0.0638822872332878
6537,0.419730206898603
6539,0.905889129692894
6538,0.830058122488546
6536,0.281239193581465
6533,0.0333258721339448
6534,0.155116387268402
6535,0.902141104912295
6626,0.00170000037428595
6627,0.0234824620355548
6628,0.00140000152365875
6624,0.00870000594957422
6623,0.0166596958465403
6625,0.0440984462902164
6622,0.0708674677998161
6621,0.0535599220510055
6618,0.0766638846585903
6620,0.00290000213101662
6616,0.0721736884422749
6617,0.0414918065270718
6614,0.379618975169393
6619,0.225711429826001
6615,0.0560160774833093
6613,0.0313613753376158
6612,0.185824941226397
6611,0.122493070788062
6606,0.714037636092914
6605,0.160657262220216
6607,0.0362395464593516
6610,0.00492055582541486
6609,0.730893221436197
6608,0.818783855682636
6722,0.0152877550408152
6720,0.66936333700546
6721,0.00160000147363188
6719,0.0144220286350722
6692,0.196455931097233
6688,0.80302771102031
6691,0.270189231877709
6690,0.0240354163035052
6689,0.0072709502111172
6686,0.0264950072299587
6685,0.00804664929424943
6687,0.0383654780669015
6684,0.411942349813394
6679,0.00985012467183928
6683,0.0872822869248257
6681,0.0500960331100751
6682,0.0789537565607392
6680,0.570446796536838
6677,0.0469157033780428
6678,0.023870951012813
6674,0.0633764736892784
6673,0.084019718629016
6671,0.891316181840253
6676,0.0205717749763185
6675,0.00534250790549252
6672,0.0223834981669809
6666,0.055675853132352
6668,0.00603908453832955
6663,0.0194959142453136
6670,0.827234824737649
6667,0.172814150458265
6664,0.201764734902846
6665,0.0875288783570723
6669,0.0239941263462327
6662,0.0132553757184074
6659,0.0624921150972333
6660,0.33752609519345
6658,0.116278387671567
6661,0.00427246876681196
6657,0.01269046926892
6655,0.125853931280123
6656,0.059645782208714
6650,0.74260769363162
6654,0.0116357513183224
6652,0.020381824420924
6649,0.26022515156319
6651,0.00385467892866102
6653,0.0372650008483986
6646,0.358842933401641
6648,0.0690395294517237
6647,0.0363851787656533
6645,0.046743407460704
6718,0.0666000126534062
6638,0.207035926373413
